user_id,created_at,hashtags,retweet_count,favorite_count,user_name,user_friends_count,user_followers_count,user_location,user_tweet_count,place,geo,tweets
844464833701597192,2017-11-16 22:01:08,[],0,1,Ali Gencer .,439,501,"Los Angeles, CA",28998,None,None,"@IranNewsroom saudi,is not a country,Muslim never!it was state of uk,now it has changed hands to usa!royal family a… https://t.co/0jThca9gs7"
161056941,2017-11-16 21:28:26,[],0,0,Eugene Harris,247,325,"LOS ANGELES, CA",645,None,None,"Well ain't this some shit.
I'm not Alex Jones or a conspiracy guy but something doesn't adds up with this Domestic… https://t.co/Swrp1ZO3VE"
816138475154141184,2017-11-16 20:45:07,[],0,0,Bruce Baldwin,1858,579,"Los Angeles, CA",12315,None,None,"@FuzzyWuzzyTO Fuzzy, you sweet gay terrorist, exactly what is it that you don't understand about pizza? Do we need… https://t.co/qnQEYYgPc0"
60815392,2017-11-16 20:44:55,[],0,0,Buddahfan,319,656,Los Angeles,146376,None,None,"One terrorist group out and another one moves in. 

Iran moves into Syria to fill terrorist void left by weakened I… https://t.co/HnkmgiBxwj"
917537037191745536,2017-11-16 20:35:45,[],0,0,"Tara Chand Esq., Founder & CEO of IPG Inc.",972,4,"Los Angeles, CA",19,None,None,"""Tara Chand Esq., CEO IPG Inc., Writes to President Trump Identifying Root Causes of ISIS &amp; Other Types of Recent Terrorist Attacks"""
917537037191745536,2017-11-16 20:35:27,[],0,0,"Tara Chand Esq., Founder & CEO of IPG Inc.",972,4,"Los Angeles, CA",19,None,None,"LOS ANGELES, Oct. 24, 2017 /PRNewswire/ -- Mr. Chand, Chairman, CEO and Founder of Internet Promise Group Inc., is… https://t.co/xuNR7nci58"
14792082,2017-11-16 20:18:45,"[u'terrorist', u'LloydBlankfein', u'Brexit']",0,1,Jeffrey Gold,697,468,"Los Angeles, CA",4187,None,None,Why is anyone listening to the domestic economic #terrorist @lloydblankfein #LloydBlankfein about a second #Brexit… https://t.co/dWHcagEQJN
17528812,2017-11-16 20:12:15,[],0,3,Jim Coughlin,1810,1602,"Los Angeles, California, USA",6915,"Place(_api=<tweepy.api.API object at 0x000000000DEAF550>, full_name=u'Los Angeles, CA', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000000000DEAF550>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], country_code=u'US', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,"If any terrorist organizations want to destroy America, they could do worse than to study the techniques of the Republican Party."
262385174,2017-11-16 19:41:00,[],1,2,Jason Shaffer,234,100,"Los Angeles, CA",3932,None,None,Unfortunately there isn't anyway to hide the fact that he is a disgusting and shameful sub human being. It's true.… https://t.co/VdjhH0lRjh
15387404,2017-11-16 19:20:17,[],0,0,JayRnLa,1038,648,Los Angeles,5618,None,None,@realDonaldTrump WTF do you care?  You’re trying to kill all of us with your shit healthcare and tax reform.  What’… https://t.co/Bk0nehtWwb
36497764,2017-11-16 19:00:10,[],0,1,Kiera,497,363,"Los Angeles, CA",2379,None,None,This is getting ridiculous. All of my news alerts are either new sexual harassment allegations or new terrorist sho… https://t.co/UMnlGL1wrG
2519580234,2017-11-16 18:57:45,[],0,0,Climate Change 911,4406,4870,"Los Angeles, CA",6276,None,None,Climate Change and Water Woes Drove ISIS Recruiting in Iraq https://t.co/TLz3VAD14E
26442756,2017-11-16 18:46:39,[],0,3,Phil Owen,561,1492,Los Angeles,88474,None,None,watching my favorite scene in movie history: when that terrorist guy executes jimmy olsen
888523251051188224,2017-11-16 18:42:20,[],0,0,TMZMETS,403,279,"Hollywood, Los Angeles",12900,None,None,@usblm where’s your poll terrorist?
4593611713,2017-11-16 18:29:01,[],0,0,OLRM,133,19,"Los Angeles, CA",552,None,None,https://t.co/SkqhXyk4vk
751138182,2017-11-16 17:28:11,[],0,0,Frank Higginbotham,1661,493,"Los Angeles, CA",3591,None,None,@NumbersUSA @Mikes_idea @FoxNews we should start prosecuting anyone as a domestic terrorist if they do this to a ch… https://t.co/W29wvsQUaw
542292712,2017-11-16 16:38:08,[],0,0,#doobieworld,861,2487,"Los Angeles, CA",250010,None,None,I used to hate getting off on CMT in high school smh. Them niggas was terrorist back then 😂😂😂😂
50050607,2017-11-16 16:28:40,[],0,0,Howard Hoffenberg,192,200,Los Angeles (Brentwood),1089,None,None,"Yes, legislation on political adds by foreign governments can be combined with the proposed Brand Encroachment Terr… https://t.co/JfF6oDwIn8"
50050607,2017-11-16 16:27:05,[],0,0,Howard Hoffenberg,192,200,Los Angeles (Brentwood),1089,None,None,"Avvo buys lawyer name as search term, says there is contact info in search result, click, no contact info, Bait-Swi… https://t.co/Ht5fIXZIAp"
50050607,2017-11-16 16:21:29,[],0,0,Howard Hoffenberg,192,200,Los Angeles (Brentwood),1089,None,None,Proposed Brand Encroachment Terrorist Teaching Extremism Restrained Internet Act-BETTER Internet Act. Amends Commun… https://t.co/OumtzwAuTQ
50050607,2017-11-16 16:18:43,[],0,0,Howard Hoffenberg,192,200,Los Angeles (Brentwood),1089,None,None,Proposed Brand Encroachment Terrorist Teaching Extremism Restrained Internet Act-BETTER Internet Act. Communication… https://t.co/h28b2eZmFU
50050607,2017-11-16 16:17:06,[],0,0,Howard Hoffenberg,192,200,Los Angeles (Brentwood),1089,None,None,Proposed Brand Encroachment Terrorist Teaching Extremism Restrained  Internet Act-BETTER Internet Act. Amends TM Ac… https://t.co/pN7kDczTsu
724306762203979776,2017-11-16 16:15:11,[],4,6,Corinne Buckley,11933,12396,"Beverly Hills, CA",10403,None,None,Terrorist linda Sarsour gets honor for praising terror against Potus and violence against women . What is wrong wit… https://t.co/RiYpZbNdy8
50050607,2017-11-16 16:14:08,[],0,0,Howard Hoffenberg,192,200,Los Angeles (Brentwood),1089,None,None,Rep Ryan Costello (D-Pa) on Digital Commerce Subcommittee asked to sponsor the Brand Encroachment Terrorist Teachin… https://t.co/78WCdOg9pC
50050607,2017-11-16 16:08:55,[],0,0,Howard Hoffenberg,192,200,Los Angeles (Brentwood),1089,None,None,Representative Ryan Costello (D-Pa) asked to sponsor the Brand Encroachment Terrorist Teaching Extremism Restrained… https://t.co/wuOXXWT3Qr
50050607,2017-11-16 16:01:16,[],0,0,Howard Hoffenberg,192,200,Los Angeles (Brentwood),1089,None,None,Write representatives to amend Communications Decency Act to add notice and take down procedures for terrorist cont… https://t.co/5Vc9uR0uL4
579893506,2017-11-16 15:30:08,[],0,0,Higher Education,4004,3816,"Burbank, California",21264,None,None,"Terrorist-sympathizer speaks at George Washington University, calls Zionists 'McCarthyites' - Washington Examiner https://t.co/rbJ3PyHwj9"
922505640190337025,2017-11-16 15:28:04,[],0,0,Eric Czarnopys,137,28,"Venice, CA",159,None,None,"Crisp CEO believes we can beat online hate speech, terrorist content, and fake news https://t.co/smcYxT1RMh https://t.co/14hC4tyPyH"
393075298,2017-11-16 15:20:30,[],0,1,Julianne C,110,30,LA ,614,None,None,@TinaDesireeBerg @DrMikeH49 @JGreenblattADL @ADL_National @TheNewSchool You know I was referring specifically to on… https://t.co/D21QaViCBU
2959209469,2017-11-16 15:03:26,[],0,0,MADDCAL,4500,3676,"Los Angeles, CA",13738,None,None,"Bannon Turns Down Lunch With Foreign Leader, Refused &amp;#8216;To Breathe the Same Air as a Terrorist&amp;#8217; https://t.co/2QaFzdl93i"
187578616,2017-11-16 14:47:04,[],21,23,David Horowitz,560,47843,"Los Angeles, Ca",7336,None,None,"A terrorist group on 200 U.S. campuses, supported by the entire campus left: https://t.co/5F8UsjgbAw"
4593611713,2017-11-16 13:04:13,[],0,0,OLRM,133,19,"Los Angeles, CA",552,None,None,"Crisp CEO believes we can beat online hate speech, terrorist content, and fake news https://t.co/e5zX73tQ5G"
4593611713,2017-11-16 12:54:17,[],0,0,OLRM,133,19,"Los Angeles, CA",552,None,None,"Crisp CEO believes we can beat online hate speech, terrorist content, and fake news https://t.co/6HvGHATO6Z https://t.co/Xiswn18JNH"
4593611713,2017-11-16 12:21:42,[],0,0,OLRM,133,19,"Los Angeles, CA",552,None,None,"Crisp CEO believes we can beat online hate speech, terrorist content, and fake news https://t.co/TUCsE2y5qP https://t.co/MJFYt1dV5t"
24621432,2017-11-16 10:09:09,[],0,0,Heather Kenyon,657,620,"Los Angeles, CA",1809,None,None,"I released 2,000 minks from a fur farm. Now I'm a convicted terrorist | Kevin Johnson https://t.co/OfP96AuioV"
4426244834,2017-11-16 09:47:57,[],0,0,garlic toasties,190,72,LA,785,None,None,@Viqingur @amnesty what does that have to do with the race of the vast majority of terrorist attackers in Europe? Ur self hatred is suicidal
166722934,2017-11-16 08:56:41,[],0,0,XCrossAtlanticX,4099,4118,"Los Angeles, CA",25139,None,None,"@RyanVossler @FoxNews oh that's good to know you are an arsonist or potential terrorist wanting to ""burn down"" media institutions."
2398562834,2017-11-16 08:46:36,[],0,0,dr eggman,397,266,"Los Angeles, CA",14853,None,None,"@BevHillsAntifa hey look, I found a terrorist group"
63202029,2017-11-16 06:45:10,[],0,0,zoli osaze,4114,3612,los angeles,165392,None,None,another white terrorist ..... a known nutjob .... more white privilege ..... the NRA .... and the GOP costing innoc… https://t.co/a1rufRHebk
565843310,2017-11-16 06:23:15,[],0,1,hollywood,186,246,"Burbank, CA",9869,None,None,@LeftSentThis White terrorist trump supporter
123172769,2017-11-16 06:23:13,[],0,0,Matt Jones,734,704,"Los Angeles, California",3544,None,None,What if an out of touch terrorist bombed a radio shack? “16 pagers and a laser pointer lost their life this afternoon.”
357965868,2017-11-16 06:12:19,[u'TrumpIsAMoron'],0,0,schottzie78,2676,98,Los Angeles,479,None,None,"@realDonaldTrump @PressSec @GOP 

So many domestic terrorist attacks you can’t keep them straight. #TrumpIsAMoron… https://t.co/ed3v3jzNUz"
16190062,2017-11-16 05:40:27,[],0,0,James Sloat,2420,583,Los Angeles,5758,None,None,@MooreSenate is a pediphile Nazi terrorist who should be hung until dead in public. @washingtonpost @ABC @NBCNews… https://t.co/oms75EJSDi
2680615508,2017-11-16 05:18:28,[],0,0,The Majors LA,201,219,"Los Angeles, CA",48035,None,None,"Bianca Campbell enlisted in the U.S. Army two days after the terrorist attacks of Sept. 11, 2001. The timing was... https://t.co/svCoHng8Un"
2869945663,2017-11-16 05:09:11,[],0,0,dilly dilly,690,783,"Los Angeles, CA",25070,None,None,The ivory trade literally funds terrorist groups. https://t.co/mb5esx6CxL
823504523356356614,2017-11-16 04:39:33,[],0,0,Khalev Ramirez,670,59,"Los Angeles, CA",464,None,None,Send your Lawyer to jail for conspiring to terrorist acts via fraud. Via retaliation! Send his ass to county for 8 months like he sent me
774024776,2017-11-16 04:22:45,[],0,0,Julie Dufour,2051,1126,"Los Angeles, California",13247,None,None,I love to see @SteveScalise looking so well. Thank God The domestic terrorist failed. https://t.co/DwVS7eFJpq
2734998494,2017-11-16 04:11:01,[],1,1,Dean Mohamed,4999,2339,"Los Angeles, CA",8787,None,None,"CIA, MI6 and Mossad are behind ISIS and other terrorist activities, backed by pro govt media!!!! https://t.co/N8Ql0f8q7U"
924081594402455552,2017-11-16 03:03:39,[],0,0,Dawnalexus,45,26,"Inglewood, CA",101,None,None,@Hunitproof can u pls take ur terrorist looking ass back wdf u came from we dnt need the neg bullshit over her boo and I’m being hella nice
20008659,2017-11-16 02:13:00,[],2,4,Melissa Schwartz,327,694,Los Angeles,4642,None,None,"""Put succinctly, I am a terrorist not because of what I did, but because the government dislikes why I did it."" https://t.co/BLPrqkAXNs"
447021141,2017-11-16 01:47:58,[u'TheTrueFaceOfTerrorismEuropeans'],0,1,Kristina Knight,57,146,Beverly Hills CA,4540,None,None,#TheTrueFaceOfTerrorismEuropeans This scum bag just shot up a children's elementary school in northern California k… https://t.co/ijGu0EoKVn
223930293,2017-11-16 01:18:46,[],1,0,dancerette,2426,1407,los angeles,33189,None,None,How Can The U.S. Allow Terrorist Organizations Who Are Now In The Nation And Paying For Assaults On Americans GO UN… https://t.co/Gu7sit0wQ7
17823258,2017-11-16 01:18:22,"[u'hero', u'Kevin']",0,0,veganbetty,541,521,Los Angeles,3747,None,None,"I released 2,000 minks from a fur farm. Now I'm a convicted terrorist. #hero #Kevin Johnson 

https://t.co/v9GM1NTR8c"
21171010,2017-11-16 01:07:42,[],0,0,Duane C. Arbanas,2960,1063,"Beverly Hills, CA",56220,None,None,@PeacefulStreets More evidence that the only good law enforcement; terrorist; cowardly scumbag is a dead one.
155788865,2017-11-16 00:46:28,[u'RoyMooresCreepyLawyer'],0,0,Marc Breindel,684,201,"Los Angeles, CA",2903,None,None,"@jaketapper @AliVelshi #RoyMooresCreepyLawyer &amp; @KevinSpacey at lunch:

“You owe $50 + tip.”
“Yes, the busboy does… https://t.co/OLMG5dIxxy"
399129934,2017-11-16 00:34:26,"[u'terrorist', u'white', u'Vegas', u'Texas', u'mummy', u'MitchMcConell']",1,1,Tommy Garrett,4144,2320,Beverly Hills,46422,"Place(_api=<tweepy.api.API object at 0x000000000DEAF550>, full_name=u'Beverly Hills, CA', url=u'https://api.twitter.com/1.1/geo/id/741e9df4d2522275.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000000000DEAF550>, type=u'Polygon', coordinates=[[[-118.4273439, 34.052559], [-118.371934, 34.052559], [-118.371934, 34.112434], [-118.4273439, 34.112434]]]), contained_within=[], country_code=u'US', attributes={}, id=u'741e9df4d2522275', name=u'Beverly Hills')",None,If a #terrorist is #white (#Vegas #Texas) Tramp has nothing to tweet or say. And now #mummy #MitchMcConell) wants T… https://t.co/pfFhhkbxia
3039681304,2017-11-16 00:31:39,[u'Scientology'],0,1,Jeffrey Augustine,852,4349,"Los Feliz, CA",1165,None,None,"@nacafoil #Scientology is a psycho-terrorist organization awash in strange suicides, deaths, destroying families, f… https://t.co/SS7OjQH990"
253384750,2017-11-15 23:22:53,[],0,0,RTKash,250,68,"Los Angeles, CA",3982,None,None,@Timcast Loomer photographed two women in headscarves and said they were disgusting for walking around in New York… https://t.co/FULzkRCsST
4835593824,2017-11-15 23:18:21,[],3,7,Currie Dobson,1732,2272,"Los Angeles, CA",57723,None,None,"@dannythetrucker Who said I was a Bernie supporter anymore? He lost me when he didn't speak up about being cheated,… https://t.co/BIbPO05OFJ"
334371998,2017-11-15 23:17:03,[],0,3,Anastacia,391,356,Chicago and Los Angeles,22811,None,None,"Like, lady, I can assure you that she is not a terrorist, but you, I'm sure, are a real bitch!"
334371998,2017-11-15 23:16:32,[],0,1,Anastacia,391,356,Chicago and Los Angeles,22811,None,None,"Haha I hate racists. 
The bakery attendant a Jewel was wearing a hijab and because of this, the lady after me at th… https://t.co/1PMntTk7t3"
6603812,2017-11-15 23:00:13,[],2,1,USC Public Diplomacy,989,11669,"Los Angeles, CA",28208,None,None,"In his new book, ""As Terrorism Evolves,"" @PhilipSeib says terrorist prospects are ""so unhappy with their lives for… https://t.co/MKkQPAs3QE"
888523251051188224,2017-11-15 21:55:30,[],1,2,TMZMETS,403,279,"Hollywood, Los Angeles",12901,None,None,@usblm @bronxilla @realDonaldTrump BLM is a terrorist organization.
21171010,2017-11-15 21:07:09,[],0,0,Duane C. Arbanas,2960,1063,"Beverly Hills, CA",56220,None,None,@PeacefulStreets If an innocent person fits a certain profile these hired stooge; Thin Blue Line; lying; slanderous… https://t.co/U2gTmc6ZZR
888828833507311616,2017-11-15 21:01:12,[u'nyterrorist'],0,0,HollywoodPunchReport,20,18,"Los Angeles, CA",107,None,None,sayfullo habibullaevic saipovm: The man behind the NY terrorist attact https://t.co/ZGJ4xYDcsn #nyterrorist… https://t.co/DXSNoS3Lp3
25324003,2017-11-15 20:28:17,[],0,0,Darlene,216,92,Where else but Los Angeles!!!,3982,None,None,"What’s sad is this POS will be labeled as mentally ill instead of what he really is, a damn terrorist.   Body of No… https://t.co/oktHEENIZl"
63202029,2017-11-15 20:23:02,[],0,1,zoli osaze,4114,3612,los angeles,165392,None,None,Terrorist  https://t.co/SGDVNTkwiX
3289411020,2017-11-15 20:22:44,[],0,0,Brandyfornia,279,381,"Los Angeles, CA",9956,None,None,That nigga was probably the real terrorist 🤦🏽‍♀️ https://t.co/Xpow3C36KQ
45213222,2017-11-15 20:19:25,[],4,5,SAVIORSELF,419,667,"SAN DIEGO (NATIONAL CITY), CA",17908,"Place(_api=<tweepy.api.API object at 0x000000000DEAF550>, full_name=u'Los Angeles, CA', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x000000000DEAF550>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], country_code=u'US', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,If this is the definition of “terrorist” then we can all agree that the USA was created thru terrorism. https://t.co/5mZBDpcG2m
16022929,2017-11-15 20:00:30,[],0,1,"Corey ""Get Rid Of The Nazis On Here"" Rittmaster",737,806,"Los Angeles, CA",10603,None,None,The @NRA doesn’t even represent NRA members. They’re a terrorist organization. https://t.co/XDgjamAiek
846212666234290176,2017-11-15 19:56:01,[],0,0,P.L.Brown,112,17,"Los Angeles, CA",38,None,None,How many times will the political terrorist republican party try to kills americans with their stupid ideas. I don'… https://t.co/1wl1Yaw4xt
2321628775,2017-11-15 19:27:22,[],0,0,I'm So Tired,199,72,Los Angeles,332,None,None,"@michaelianblack Love this. Please keep it up. ""The NRA is a terrorist organization"" whose immoral lobbying and pol… https://t.co/ZdvKZ6siXi"
314292109,2017-11-15 19:26:46,[],0,1,Clipsluv,961,1057,"Los Angeles, CA",132453,None,None,Of course the terrorist that shot up a school in Northern California is a white male...that's why the right has onl… https://t.co/Krbk4icIBG
287436646,2017-11-15 19:05:18,[],0,0,Ribbitking,233,70,Los Angeles,4876,None,None,@daddy2tlb One notable difference between terrorist organizations and the NRA is beard length. ..though there is so… https://t.co/TUeQV6w0ZS
37255542,2017-11-15 18:49:28,[],0,0,Owen Conway,1280,341,"Los Angeles, CA",1825,None,None,"PETA is a terrorist cabal who kidnap and murder pets. If you love animals, don't support these monsters… https://t.co/xx7uDJLiko"
37255542,2017-11-15 18:48:30,[],0,2,Owen Conway,1280,341,"Los Angeles, CA",1825,None,None,@katystoll @cracked PETA is a terrorist organization. Good on you guys for calling out these murderers
170956028,2017-11-15 18:30:18,[],0,0,A l e x,692,1160,"Los Angeles, CA",17742,None,None,I nearly had a panic attack during a scheduled fire drill at work. I couldn’t help but think of 9/11 or a shooting.… https://t.co/Nvgm9bDH4D
704796277112856576,2017-11-15 18:23:58,[],5,3,USC Safe Communities,75,182,"Los Angeles, CA",794,None,None,"Los Angeles Region Security Summit by @LAPDHQ discusses extremism, terrorist, active shooter and homegrown.… https://t.co/WCsVrihdXr"
14098734,2017-11-15 18:22:52,[],1,2,Fred.,1326,1038,"Simi Valley, CA",32773,None,None,"✅ White
✅ Male
✅ Felon
✅ Domestic Violence perp
✅ Allowed Guns
✅ Terrorist https://t.co/RNIuJYgyam"
