user_id,created_at,hashtags,retweet_count,favorite_count,user_name,user_friends_count,user_followers_count,user_location,user_tweet_count,place,geo,tweets
315802459,2017-11-15 07:27:59,[],0,0,Sarcasm,1881,2787,"Los Angeles",59329,None,None,"Me: For Christmas I want a dragon

Santa: Be realistic

Me: Ok I want my life together

Santa: What color do you want your dragon"
721137073852264448,2017-11-15 07:23:08,[],0,0,Mercalli Swave,735,359,"Los Angeles, CA",7663,None,None,1973 Franklin Mint Christmas Tree Proof Silver Coin Medallion (6352) https://t.co/aUA9jZXB9j
497668777,2017-11-15 07:14:49,[],0,0,mah-tay-uh,175,389,Los Angeles ,9862,None,None,Im finally gonna have a cold snowy christmas and I’m too excited 🤗
229576116,2017-11-15 07:13:00,[],0,0,Grant W. Graves,2203,1746,"Santa Monica, CA",63265,None,None,The Coast Guard's Gift Ideas For 12 Nautical Days Of Christmas – gCaptain https://t.co/IfdAIQDJY3
6546872,2017-11-15 07:10:24,[],0,0,Cassie Wallender,2307,3614,"Seattle, WA",6602,"Place(_api=<tweepy.api.API object at 0x107f34bd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x107f34bd0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,"Back in LA! It's 62° and the radio in our Lyft is already rocking Christmas music. What?
🛬🏖️🌴🌛🔥🎶🎅🎄😕🙉"
479255182,2017-11-15 07:09:46,[],0,0,Tom MARATHON*less,151,2336,"Orlando, FL",19044,"Place(_api=<tweepy.api.API object at 0x107f34bd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x107f34bd0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,"“it’s a small world” Holiday, Season of Light, Christmas Fantasy, and Haunted Mansion Holiday, and Viva Navidad are… https://t.co/ch2EdfwLXN"
895483047482490880,2017-11-15 07:09:39,"[u'christmas', u'christmascard', u'christmascards']",0,0,laura scott,414,243,"Los Angeles, CA",697,None,None,meet me by the mistletoad https://t.co/LgimeVrbEu https://t.co/LgimeVrbEu #christmas #christmascard #christmascards… https://t.co/qGFBhuzeUe
380688481,2017-11-15 07:09:10,[],0,0,Daily Inspiration,2036,2358,"LA, CA",107366,None,None,Australian PM wants marriage equality by Christmas after 'overwhelming' vote https://t.co/0DpkTZirBb
479255182,2017-11-15 07:08:21,[],0,1,Tom MARATHON*less,151,2336,"Orlando, FL",19044,"Place(_api=<tweepy.api.API object at 0x107f34bd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x107f34bd0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,"I enjoy the Christmas Party, but I just saw a better parade and nighttime show with regular park admission."
454214712,2017-11-15 07:08:08,"[u'Holiday', u'Wine', u'Food', u'Life', u'ThankFul', u'Christmas', u'NewYears']",0,1,JUSTICE LANE,590,9540,"Los Angeles, CA",41813,"Place(_api=<tweepy.api.API object at 0x107f34bd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x107f34bd0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,"Happy Holidays From, Maad House https://t.co/h6UhXiKfaa #Holiday #Wine #Food #Life #ThankFul #Christmas #NewYears… https://t.co/Nw1BtM5xUu"
479255182,2017-11-15 07:07:44,[],0,0,Tom MARATHON*less,151,2336,"Orlando, FL",19044,"Place(_api=<tweepy.api.API object at 0x107f34bd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x107f34bd0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,"I don’t feel that way about any other season, I’m not that guy. But with Osborne gone, I just don’t feel strongly a… https://t.co/KocCXtBHke"
479255182,2017-11-15 07:06:44,[],0,0,Tom MARATHON*less,151,2336,"Orlando, FL",19044,"Place(_api=<tweepy.api.API object at 0x107f34bd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x107f34bd0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,I miss Christmas at Disneyland so much already. Our holiday lineup in all of Orlando is garbage in comparison.
866922045430407168,2017-11-15 07:05:54,[],0,0,Audio Mass Media Rev,0,2,"Los Angeles, CA",2745,None,None,📢 Coming to Discovery!🙂Alaskan Bush People Christmas Special: https://t.co/foVgCh93vx на @YouTube
911256547,2017-11-15 07:05:40,[],0,2,Ryan,528,410,chi LA,4743,"Place(_api=<tweepy.api.API object at 0x107f34bd0>, country_code=u'US', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x107f34bd0>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], full_name=u'Los Angeles, CA', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')",None,Friends and family already know but I've been deployed to the front lines in the war on Christmas :/
31457428,2017-11-15 07:03:42,[u'AskingForAFriend'],0,0,Cookin By The Book,153,235,"Hollywood, CA",5727,None,None,Would it be weird to give your dealer a Christmas present? #AskingForAFriend
45611649,2017-11-15 07:03:23,[],0,0,Twilight Lords,69,168,Los Angeles,454,None,None,Ken and Padraic at the Coffee Gallery Sun 11/19  | Ireland Registration Deadline | Christmas Concert more at https://t.co/jmnCANcNQU
