user_id,created_at,hashtags,retweet_count,favorite_count,user_name,user_friends_count,user_followers_count,user_location,user_tweet_count,place,geo,tweets
319349819,2017-11-17 00:33:55,[],0,0,semmaaaj,1159,1946,"Los Angeles, CA",30952,None,None,@nitaaasmile 😂😂 i'm dead lol y'all gotta be offset and cardi next halloween
578452611,2017-11-17 00:24:21,[],1,0,Carl Nelson,1929,1971,"Los Angeles, CA",50105,None,None,Sheriff’s deputy causes uproar over blackface Halloween costume https://t.co/lVr7mLI288
578452611,2017-11-17 00:24:04,[],0,0,Carl Nelson,1929,1971,"Los Angeles, CA",50105,None,None,Sheriff’s deputy causes uproar over blackface Halloween costume https://t.co/x2WgZWld59
894875123206955009,2017-11-17 00:15:04,[],0,0,puppypurr,235,155,"Los Angeles, CA",13870,None,None,"Blance
https://t.co/eRKtSihv0U 
Funny Ugly Dog Pictures | Funny Dog Halloween Pictures"
17017342,2017-11-17 00:12:40,[],0,0,Jordan Hass,767,1202,"Los Angeles, CA",24822,None,None,ohhh no now I'll never watch... um... did Halloween 3 ever air there or was that el ray? https://t.co/EsO0Wcv5td
2640473520,2017-11-17 00:12:14,[],0,0,My Info,4754,1159,"Los Angeles, CA",10090,None,None,"Christmas Lights Projector, Halloween Star Christmas Outdoor Shower Night Snowflakes Projector ...… https://t.co/D1rNjpV0sp"
273102463,2017-11-17 00:09:51,[],0,0,em,561,1376,"Los Angeles, California",7818,None,None,@djslothstein WOOORST NYE EXPERIENCE and again on Halloween
197184434,2017-11-17 00:08:53,[],0,0,Elena Martinez,479,65,"Los Angeles, CA",2639,None,None,leah remini sucks dick size adult halloween costumes
126527489,2017-11-16 23:54:21,[u'Halloween'],0,0,Nicole Pajer,663,2794,"Los Angeles, CA",7648,None,None,Hey Will! You should be aware of the fact that @butchwalker played a #Halloween show @thehotelcafe w/ him and his b… https://t.co/j1lxU0pXJJ
732390568043548673,2017-11-16 23:46:14,"[u'Halloween', u'MarvMarshall']",0,0,One Bite Creative,125,63,"Los Angeles, CA",14148,None,None,"How did this #Halloween tradition start?
Watch the video to find out!
https://t.co/tUZ191tmZy
#MarvMarshall… https://t.co/XR86ypLdH0"
175264457,2017-11-16 23:43:29,[],4,13,TODD SPENCE,3578,19702,Los Angeles,24252,None,None,"*Missing scene from every Halloween franchise movie*

Drug Store Owner: Okay kids, we have all kinds of Halloween m… https://t.co/kI01BHK9kY"
2180685690,2017-11-16 23:30:25,"[u'superhero', u'Comedy', u'CuteBaby', u'Halloween']",0,0,Pillow Talk TV,1894,7950,Los Angeles,50495,None,None,Baby #superhero to the RESCUE! https://t.co/sLV0xv6lni She can HANDLE anything except exhaustion! #Comedy #CuteBaby #Halloween Woo
8646922,2017-11-16 23:24:24,[],0,0,Pam,393,1703,Los Angeles,14032,None,None,"@weezermonkey Fortunately, I was already in ssn 5 at Halloween, so I totally got your costumes. BUT OMG, so much mo… https://t.co/Qv1jAgRXkE"
897648517077794816,2017-11-16 23:17:36,"[u'tbt', u'halloween', u'motherrussia', u'putin']",0,0,Anton Belevich,98,9,"Van Nuys, Los Angeles",19,None,None,#tbt to #halloween a few weeks ago. Representing #motherrussia and channeling some #putin… https://t.co/bfWkdKfQ2U
2379215695,2017-11-16 22:44:24,[],0,3,Lauren Sassen,622,25524,"Los Angeles, CA",4359,None,None,@alexmchiu time for that halloween themed art in November 👍✨
2265960973,2017-11-16 22:34:43,[],0,0,Minimal Effort,4689,2612,"Los Angeles, CA",2209,None,None,"@BrandenJae Thank you for your input. We're sorry Halloween has effected your impression of our events. However, th… https://t.co/B0Wsz45l68"
82980094,2017-11-16 22:22:18,"[u'GhostAdventures', u'Halloween', u'TravelChannel']",1,7,Patti Negri,733,3054,"Hollywood, California",7785,None,None,"Friday at 1 p.m., don't miss the #GhostAdventures #Halloween Special on #TravelChannel. If you also missed Freak Sh… https://t.co/w2QpZnodRH"
719147336438562816,2017-11-16 22:11:01,"[u'Halloween', u'HalloweenFlyer', u'psd']",0,0,Anuvo Market,16313,20299,"Los Angeles, CA",43611,None,None,"Halloween PARTY Flyer template DOWNLOAD here 
https://t.co/pRNcIrrFdQ
 #Halloween #HalloweenFlyer #psd https://t.co/WhIH2Uq59M"
85963230,2017-11-16 22:07:07,[],0,1,Nicole Sara,376,271,Los Angeles ,10417,None,None,"""I was just in someone else's attic and the rat there had a stash of tiny Hershey bars and Halloween candy"" - the e… https://t.co/sQVoB5wmFE"
2236795682,2017-11-16 22:03:45,[],0,0,Helena Holten,1567,985,"Los Angeles, CA",1571,None,None,"Posted a new photo: ""Halloween 2017"" https://t.co/68zAj3Hgdd https://t.co/Zn7lZQLQQO"
25192094,2017-11-16 22:00:39,"[u'ThrowbackThursday', u'tech', u'webdesign']",0,1,Endertech,856,758,"Torrance, CA",1794,None,None,. #ThrowbackThursday to the day the grim reaper visited the @Endertech office on halloween!💀😂 #tech #webdesign… https://t.co/NJFDyAcgDD
2454244766,2017-11-16 21:47:30,[],0,0,Fatma Salam,100,502,"Los Angeles, CA",10484,None,None,Lol the Halloween costumes https://t.co/cjaZ5fvEmI
4070264897,2017-11-16 21:40:36,[],1,4,Latino_Mamba,362,93,"Los Angeles, CA",1449,None,None,When you realize @WeWatchedAMovie has to watch rob zombies halloween 2 https://t.co/0WLl8dG7rw
876519800897282048,2017-11-16 21:38:56,[],0,0,Juan Bazaldua ll,129,31,"North Hollywood, Los Angeles",169,None,None,How is Thanksgiving next week already. Wasn’t it Halloween a few seconds ago?
2236795682,2017-11-16 21:38:12,[],0,0,Helena Holten,1567,985,"Los Angeles, CA",1571,None,None,"Posted a new photo: ""Halloween at Chain Reaction"" https://t.co/MVu3BF3TWE https://t.co/Zn7lZR3sfo"
2733508939,2017-11-16 21:30:10,[],0,0,laurie,319,54,la,3124,None,None,@KatiePie7 I have found the Christmas colored single wrapped   size reeses help ease the pain of Halloween shortage of them
773415096890580992,2017-11-16 21:17:58,[u'WhatYourDogIsThankfulFor'],0,0,Peanut's World,570,168,"Los Angeles, CA",82,None,None,"That it's no longer Halloween 
#WhatYourDogIsThankfulFor https://t.co/qcOXWMpz0J"
42780496,2017-11-16 21:12:09,[],0,0,JES CRAVEN,752,5600,Hollywood Heights,100044,None,None,FUCK THE WORLD. EVERY DAY IS HALLOWEEN 🎃
789695071050280960,2017-11-16 21:11:13,[u'Halloween'],0,0,Online Confessional,131,34,"Los Angeles, CA",9471,None,None,"Last weekend, I clotheslined your chubby wife in a #Halloween movie"
103981849,2017-11-16 21:01:02,[],0,1,John Warren is thankful for Larry Crowne,672,894,"Los Angeles, CA",47898,None,None,"Food $200
Data $150
Rent $800
Halloween Havoc '92 Actual Wheel Prop With Necessary Electrical Hookups $29,310
Utili… https://t.co/b7yqeQUYqY"
732390568043548673,2017-11-16 20:46:19,"[u'Halloween', u'MarvMarshall']",0,0,One Bite Creative,125,63,"Los Angeles, CA",14148,None,None,"How did this #Halloween tradition start?
Watch the video to find out!
https://t.co/tUZ191tmZy
#MarvMarshall… https://t.co/CQIjvtomyg"
17920055,2017-11-16 20:44:11,[],0,0,HWDRepublican,5478,6220,"Hollywood, CA USA",595956,None,None,THR: Deputy under fire for donning blackface Frederica Wilson Halloween costume https://t.co/ECl1hkUtrF (NYP)
26476794,2017-11-16 20:43:31,"[u'halloween', u'party', u'fun', u'school', u'girl', u'happy']",0,0,Kristina Romaine,154,282,LA,683,"Place(_api=<tweepy.api.API object at 0x06DEC470>, full_name=u'Los Angeles, CA', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x06DEC470>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], country_code=u'US', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')","{u'type': u'Point', u'coordinates': [34.0522, -118.243]}",💋Cause Catholic School girl never goes out of style 🤓#halloween #party #fun #school #girl #happy… https://t.co/gNxeMnn2Vl
239203556,2017-11-16 20:42:15,[],0,0,Glitterific-Karen,120,164,"Los Angeles, CA",4296,None,None,@ShawnLevyDirect When Halloween Is Over
1967272308,2017-11-16 20:41:17,[u'TBT'],1,6,ALLY,286,484,"Los Angeles, CA",9746,None,None,#TBT to when @j_elliebean &amp; I pulled off the best @RebeccaFiona costumes for Halloween 🎃👻 in Vegas with @kaskade 👯‍… https://t.co/AW1zffND8t
26115865,2017-11-16 20:33:14,[],0,0,Elizabeth Alcala,20,76,Los Angeles,2553,None,None,New blog post my trip to mickeys Halloween party 2017. 🎃🖤💀🕸 @ Disneyland Park https://t.co/TXKqY81CSy
515311261,2017-11-16 20:27:54,"[u'mummy', u'halloween', u'monstersquad', u'marchudson', u'marchudson2', u'marchudon11']",0,0,Marc Hudson,1996,694,Hollywood,1492,"Place(_api=<tweepy.api.API object at 0x06DEC470>, full_name=u'Los Angeles, CA', url=u'https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json', country=u'United States', place_type=u'city', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x06DEC470>, type=u'Polygon', coordinates=[[[-118.668404, 33.704538], [-118.155409, 33.704538], [-118.155409, 34.337041], [-118.668404, 34.337041]]]), contained_within=[], country_code=u'US', attributes={}, id=u'3b77caf94bfc81fe', name=u'Los Angeles')","{u'type': u'Point', u'coordinates': [34.10260857, -118.32273061]}",Mummy came in my house... #mummy #halloween #monstersquad #marchudson #marchudson2 #marchudon11… https://t.co/ANkp07fcT1
104309271,2017-11-16 20:27:09,[],0,0,bob clendenin,259,9650,Burbank,11755,None,None,@barbpta Dibs on this outfit for Halloween '18
5915672,2017-11-16 20:17:12,[],0,12,Meredith Placko,813,12688,"Los Angeles, CA",17234,None,None,"Guys. I desperately want to make a Zelda costume, but I can’t decide which one. She’s my favorite. My mom even made… https://t.co/X1IConXaBU"
